Label,khaiii_text
4,내일 만나 내일 때 괜차 편하 눈뜨 때 야 눈뜨 말 바로 보
4,학기 휴학 거임 웅 알 바랑 자격증 따 학원 싫 학원 편하 좋 공부 하 있
4,미니 가방 같 안 챙기 미니 가방 모르 그냥 크 로 스 백 챙기 해 엉 나 만나 때 콜 들 가 가방 엉 엉 모르 에코 챙기 오키 오 넣 캐리어
4,이름 보낼 고맙 맛있 바라보 더 달 하 주문 비싸 뿜뿜 비싸 알 고맙 여행 가 때 배달 오 웅 아마두 오늘 새벽 수확 오늘 보내 대 내일 있 최고다 복뚱아 맛있 머 거 한입 머 글 때 생각행 응 부모 들 하 먹 알 정도 머 거 그 렇 먹 후기 알리 내일 오 에넹 알
4,영화 시간 보 신세 계 못 보 그 반 시지 보 보 있 여 못 거의 시 간 못 들어오 방 봄 놉 안 봄 시간 안 되 보 되 신세 계 보
4,다음 일요일 근무그다음 주 화요일 쉼 쥬금예쌍 쌍 서장 갸 아악 주금 주금 하 화요일 쉬 토요일 쉬 오 옹 좀 좋 그칭
4,흐엉 마음 이양 점심 햄버거 모차렐라 인 더 버거 팀장 나가 셔 점심 드 알 전주 이사 오 밥 먹 가 이야기 나누 안 가 엄마 코트 사 가 그냥 일 살 그러 현금 사고 현금 하 하 좋 언니 인터넷 살펴보 다 보이 아이 잗바 바 이쁘 있 잉 엄마 입 같 입 거 보 거 다르 엄마 입맛 맞
4,아나 취준 갑자기 게임 시작 개망 앜 오늘 하 어타치 이 망하 불타오르 사그라들 평일 열공 주말 주말 하자 게임 개미 하 위하 군부 하 성 나리 할 평일 하 같이 안 하 평일 어떻 하
4,쌈 보 시험 맞 금요일 가 아직 남음 가 지 안가 약속 있 아쉽
4,한잔 애 재우 꽈자 맥주 마시 디 루미큐브 털림 술 취하 날 털리 술 취하 가지 논 잘 하 하 혼맥 하 생 생 맛나제 국제 수사 보 보 알리 개망 다 안 봄
4,프로그램 자체 원래 가학 조리돌림 하 훈련 여자 냐 그냥 힘들 하 보 사람 교관 너무 꼰대 같 체계 없 어 쩌 저 고 하 인스타 홍보 나오 엄청 그 개인 마음 안 들 부분 분명 있 참가자 자발 참가 문제 없 생각 따 보 군대 대하 잘 모르 실제로 참가자 자발 참가 영상 앞 경고문 있 시청자 알 보 하 아마 특수 부대 훈련 워낙 공개 서 사람 모르 욕하 같 인기 많 그렇 난리 나 인기 많 저렇 하 심리 초등학생 하
4,숙취 숙취 없 핵 가 귀찮 사람 엎어지 코 닿 살 아침 그냥 확 자 생각 듣 하 안 오 하 층 커피사 듕 가 시름 짝 짝 애 많이 없운
4,셔틀 남부 있 일반버스 타 가야 전 진짜 정기권 아나 왜 이렇 안 켜 정기
4,사진 찍 사진 콘셉트 정하 사진 콘셉트 컷 생각 해둠 찍 하 잘 웃 예쁘 나오 기대 옷 너무 갈아입히 짜증 많 이내 걱정 달래 찍 어쩌 없 빨리 찍 나오 다주 후다닥 찍 나오 야지 카메라 잘 응시 금방 찍 같 그렇 생각 사진 나오 보이 알 보이
4,돌 남 음 이 알 힝 디바인 스파크 먹 그러 니 속성 반지 이제 오 클리 곳가 아냐 돌풍
4,헐크 달 래 깔롬 마넌 까까쓰 저번 하 하 소리 다시 히 아직 입금 안 히 쓰 부르 맞 대 잘못 들 그냥 입금 곡
4,덕산 덕산 되 구 려 덕산 그냥 낡 콘도임 그렇 홈피 보 산 좋 제 천 신청 안 받 보군 없 예약 고 경쟁 하 다 있 휴가 가능 경주 내려가 하 엄마 동생 다음날 오 하 되 있 좋 이렇
4,이제 슬슬 촛불 켜 때 오 같 함 지금 암 승 리 정준영 터트리 이명박 석방 최순실 박근혜 석방 준비 중 음모 돌 따 만들 게임 내 무료 배포 마 존 내 되 돈 심의비 어 마 보
4,진짜 보험금 받 너무 힘들 니 진짜 오 받 일 준비 끝나 감지 한글 파일 갈 와플존맛탱 다행 누 텔 마 시 하 요 기 배달비 주 먹 정도 사 오 먹 을 바삭 개 좋 아직 바삭 매장 개식 때리 밥 먹 가 되
4,갤럭시 갖 개 케이스 사놓 못 바 꿈 액정 바꾸 얼마나 되 지금 사전 이제 엉 슬슬 드릉 드릉 한때 되 체험 해 그치 이번 갤럭시 사진 사람 지우 해 엉 기능 좋 보이 좋 비 영 여행 지 굿 영여 행 가 있 고양 찍 주변 사람 지우 좋
4,간 술 못 먹 개짱 다 호 위궤양 일주일 먹 알 동안 먹 래 하 이번 기회 금주 너무 싫
4,잘 아네 빨리 오 뒤 깜짝 개 웃기 박수 치 박수 치 노래 부르 소음 들리 악 냄새 짝짝짝 하품 개 크 하 들르 어 졸리
4,제출 금방 하 조각 먼저 내두 개수 체크 굳이 안 하 되 트 하 되 머 지금 하 좌 우 복붙 너 영 예전 가천 주 드래 그 이동 대 좌우 좌우 윙윙 되 제출 조각 버리 내용
4,오늘 펜트 하 우스 하 날 맞 지금 보 시작 되 늦 중간 보 크 지장 없 드라마 크 흐름 이해 되 드라마 드라마 놓치 이해 인기 많 하 요소 긴하 크 매력
4,카페 가입 하 되 고맙 알 하 똑바로 하 래 홀 첨 해 알아보 그러 저 럼 그냥 알아보 정하 언니 철 러 있 따로 놀 어이없 가 싫 여행 가 따지 허 그냥 여행사 패키지 가 바나일 투어 비싸 따 알아보 하 움 직이 공항 가 래커 쓰 말 덤 고 요습 다 하 인 당 백도 안 들
4,오늘 왜 이렇 춥 눕 춥 영하 도래 더 북쪽 더 춥 전기장판 더 틀 언니 안 보내주바 내일 보내주 언니 축의금 주 까 먹 송금 기타 카카오페 사용 잘 그치 새로 가입 안 하 어 쩔 뻔햇 놐 울 이영현 보 되 많이 빼 쥬비스 엄청 빼 쭉 진심 반쪽
4,폰 보 대답 안 하 좀 반영 문서 올리 전 더 확인 정도 아침 묻 실수 요 어떻 오늘 일찍 오 알 테이블 안 만들 걱정 없 걱정 힘 내 힘
4,메리포핀스 또 보 노래 중독 엄청 길 제목 노래 아 나 알 익스 맞 얼 유명 모르 어찌 알 예전 원어 민 선생 알리 수업 시간 엄청 유명 갑 우리나라 치 둘리 느낌 이해 확 되
4,잠 집 섳딱 자공 네 집 왱 대 전 낫 집 소 놀 겅 대 전 하 어차피 멀리 가 개안켓 당 놀 새벽 집 가 술집 없 울 집 생각 안 함 지 룰래 지로 인정
4,옛날 바비 랩 들어보 맞 즐라타 같 여하튼 스웨덴 축구 선순데 월드클래스급 나이 있 스웨덴 감독 말 스웨덴 색 안 맞 안 뽑 드 리 생기 스웨덴 사람 스웨덴 색 안 맞 안 뽑 응 모르 그냥 사람 없 더 좋 하 보 진 짜 선수 잘 키 크 허 너네 이
4,왜 오 늘 휴강 선생 아프데 옮기 코쓱 세샅 오늘 아침 연락 오 웅 히히
4,바비 니트 살 블랙 그레이 네이비 카멜 진하 녹색 살 음 카멜 캐 러 멜 카멜레온 어 어 카 멜 낙타 색 흠 보 때 잘 모르 낙타 색 도 괜찮 살색아 브 라운 보다 약하 괜찮 왱 공주 입 잘 어울리 오빠 말 색 잘 어울리 블랙 네이비 잇 같 이쁘 블랙 네이비고
4,진짜 맛집 흐조금 멀 마대 가 생각 미치 메뉴 스타일 막국수 없 보네 순두부찌개 지 난리 미치 가자 자 뿌이뿌이뿌이 도 차 가로 여 기진맛 집 같이 가 좋 뉘 눈 헛간 시험 끝나 가 내 항아리 수제비 먹 마늘 보쌈 생각나 잠 못 자 어떡하
4,만나 그냥 똑같 서울 오빠 차 가지 집 와 보 정 동 카페거리 가 학교 집 차 정도 걸리 학교 대지 지금 학교 학생 마 여 대전 지금 택시 타 학교 들어가 길 박사 학위 따라 그러 해 지 마 늘 공부 하 되 팔 공부 마
4,한국 노래 장점 예 린 이 영어 가사 못 쓰 아쉬움 못 알아먹 듣 순간 가사 갬성 느끼 바로 스퀘어 맞 슬프 가산 지도 몰 라시 영어 노래 해석 찾아보 되 보 아쉽 겁 스퀘 어 슬프 사 뎈그게막 위로 가사 아냐
4,테다 지이 인기 절 시즌 끝나 스페셜 많이 하 보 오옹 시즌 화 가 되 구래 순서 볼겡 냐도 시즌 스페셜 안 보 화 보 멧닭 난리 치 나머지 앞 머 하 보 이해감 위 걸 블릭스 없 보 윙윙 시즌 넷플릭스 곡 너무 감사 매 위 보 돼저 블 로 그 카테고리 서 시즌 게판 가 서 웅 들어가 보 옹 화 보 시즌 끝 시즌 잇
4,하 있 알 모르 공감 못 이번 연도 타 그냥 단순히 말 듣 잘 살 돈 모으 난 못 행복 싳 서 후임 되 개짜증 이렇 들리
4,야근 사람 피 말리 거구 고생 야근 하 다 파이팅 영 안 행간 준비 야근 후 고생 맥주 잔 사 주 팀장 밉 맥주 어서 들어가 침대 다 이빙 뭔 맥주 야 맥주 한잔 마시 팀장 앞 사 하품함 옴 마 지금 집 방금 그지
4,다모 샴푸 쓰 머리 안 빠지 머리 길 많이 빠지 첨 엄청 그렇 느끼 지금 모르 이미 통 다 쓰 샴푸 첨 효과 있 검색 거 올리브 영 팔 성분 좋 쓰 요즘 머리 자르 후 빠지
4,열심히 그리 지금 카트 하 뒹굴뒹굴하 그 그 쉬 엄쉬엄 너무 무리 더 안 되 힝 내일 완성 여윽시 연재 쉽 아너 아직 멀 있 남 스케치 페이지 남 스케치 겨 고생 내일 바쁘 딴짓
4,이제 블리 블리 리뷰 쓰 급 귀찮 오 늘 열 일 같 하루 올리 힘들 죽 너무 힘들 중단 블리 블리 쓰 영 이 블 로그 블 리 블리 무스 틴 트 시크 릿 레 드 치 뜨 개인 블 로그 더 중요 신상 사 젤 먼저 리뷰 중요 이제 어린이 반 짝이 합 보이 뒤처지 호되 잡 귀엽 노 안
4,언니 렌즈 빼 눈 인 원래 보통 사람 눈동자 위아래 다 안 보이 보통 아래 눈동자 테두리 보이 눈 안 좋 눈 안 좋 보 싫잖 인 사람 보 매력 보이 러 좋 보 사람 있
4,전 드라 말이 이태원 클래스 인기 많 안 보 왜 많 모 르 겟 남자 좋아하 남자 좋아하 내용 박 서 준 머리 별 로 나오 머리 유행 악 박서준 머리 안 어울리 머리 유행 하 진짜 이해 안 도대체 끌리 모르
4,수영 알 그냥 죽 정도 뜨 알 움직이 있 앞뒤 웅 움직이 자유 하 수영장 다니 새벽 문화 센터 오옹 가능 다니
4,인 더 숲 보 보 없 안 사 본방 봄 본방 못 보 아무것 못 보 재방 안 하 인생 틔 짤 보 유튜브 잘 찾아보 있 해
4,화요일 신입 사원 환영회 잇 첫날 회식 직종 뽑히 사람 있 그날 환영 회식 안 하 되 우울증 발병 취직 거임 발 걸 쳐둠 하 싫 축하 고맙 정말 취직 기쁘 없
4,속 괜찮 다행 야아 수 많이 배 고프 음 막 그러 그동안 많이 먹 그렇 신기 하누 지방 축적 많 나 어젠 배고파 지금 배고프 껄껄 어제 그러 응 응
4,예쁘 v 받 아기 음 받 막 잘 나 연예인 보다 예쁘 나중 연예인 하 더 많이 벌 도 연예인 하 유명 받 인정
4,세탁소 가 너무 귀찮 세탁소 있 홈플러스 밑 있 왜 패딩 세탁 맡기 패딩 세탁기 세탁 되 허 정말 어어 물세탁 하 찾아보
4,달달 배 차 히히 다행 달 들 구리 최고 배고파 귀엽 점심시간이 오 호호호 나오 모습 보이 으 귀엽 오전 바쁘 쓰 음 조금 호 호
4,이상 거사 사 가 인터넷 거르 줄 감장치마 임터넷 왜 이렇 항상 급하 사 구하 진작 알리 지난주 말 안 돼 그 러 치마 찾아보
4,일부 대기 뷴 넘기 그러 백빠방투 시간 엄청 매하 내일 가 웅 그 렇 오키도키 퇴근
4,올리 웃 기 왜 이렇 웃기 그 올리 웃기 캐릭터 받아 너무 잘 드립 장인 말 농담 장인 임 엔시티 영국 남자 처음 보 진 짜 재미있
4,다이소 소 오늘 방 빼 짐 좀 아까 열 싸 시작 고생 규 만 나지금 배부 르 도와주 소화 검색 알리 시간 없 지금 출발 정 열심히 짐 싸 말 하 일요일 간당간 내일 더 힘들 용 액자 트 필요 가져 가삼
4,많이 덥 지 어제 잘 자 영 그저께 덥 못 자 글 사무실 잠 설치 낮 지치 그르 부 럽 집 저녁 그나마 바람 불 괜찮 에어컨 틀 아끼 똥 되 밥 사주 돈 에어컨 틀 주말 아빠 있 에어컨 켜 주중 있 에어컨 틀 그 렇 더위 먹 이제 틀 형 하루 종일 틀 안 나오 지금 열심히 틀 틀 맘 까 페 보 절전 제습 시간 틀 정도 안 나오 하 형 냉방 말 제습 틀 지 울 집 쪼그매 그렇 냉방 너무 춥 제습 틀 금방 추 그렇 모르 냉방 제습 전기세 차이 없 설 있 글쿠낭
4,밥 끼 교통비 간식비 마사지비 체험 티켓 끝 이 선물 살 없 하 아직 다 안정 엄청 못 살 살 가능 돈 더 내 되 더 내 물가 싸 엄청나 안 살 안 하 되
4,모기 물리 빨개 허 그러 비누 얼른 닦 부분 알칼리 이미 중화 안 간지럽 비누 닦 닦 뜨겁 물 씻 어쩌다가 모기 그렇 물어뜯기 되 구 짜증 나
4,사실 아직 준비 완전히 안 하 오 집 순이 행동 반경 고려 때 잠실 가 생각 어차피 야탑 지나 만나 가 웅 만나 같이 가 구래 반 보 괜찮 웅 괜찮 찬찬히 준비 나 라커룸 들르 가 알앗
4,웅 엄마 다 먹 함 못 먹 나 다 강 먹 줄 알 앗 노노 몫 먹 감 맛있 먹 배 부르다앙 이제 자
4,아주 그냥 짱 일 그냥 졸업 도대체 난 동 안 하 그렇 에 나 요즘 생각 들 무사히 잘 졸업 정말 잘 그렇 학교 좋 좀 더 오래 다니 그 렇 대학 하 있 다 해 졸업 대학 때 하 있 더 있 교환
4,점심시간 질점 동양 생명 설명 듣 밥 얻어먹 오 동안 프 주 이후 프 준대 종신 보험 연금 형식 뻥 하 하 하 마 청약 낫 밥 맛나 먹 오 하 마 뻥 있 응 동양 생명 메이 저 보험사 위래 삼성 한화 국내 거지 하 안 되 하 그냥 은행 하 계약 기간 기본 니 하 지마 알
4,못 가 슬프 느낌 열심히 공부 중간 힐링 데이 웅 기대 다아 오빠 여행 씻 오 웅 찬물 엄청 부랴부랴 잘 내리 아이스크림 사 오래 좋 오랜만 당 좋 웅 안 자 요거 보 못 가 되 설레 사진
4,면접 반 면 답 자기소개 길 안 되 둥 지원 동기 야 지원 동기 하 되 모르 지원 동기 말 오 가 하 같 그냥 지원 동기 너무 중요 쓰 전하 말 키워 드 뽑 미치 말 있 준비 떨 오 비행 깃 값 숙박비 생각 안 떨 없
4,건 보료 할머니 주 댐 말 안 뒤제 발 끄 면 안 월급 많이 받 이유 없 아주 아주 나가 더 많
4,오빠 선크림 잘 바르 되 형광등 기미 생기 하 바 르 귀찮 아침 바르 열심히 바르 날 피부 나 하 응 선크림 안 맞 같 이야기 선크림 다 똑같
4,똥 싸 물리 치 료 막차 타임 기 유리 사료 캔 유산균 박스 주문 쓰 금요일 도착 예종 유튜 브 구 독 알람 하 영상 올라가 때 알람 가 유튜브 스타 되 편집 잘 애테크 하 돈 진짜 많이
4,못 먹 날 가방 좀 있 마시 구랭 조앙 빨리 영화 보 끝나 만나 밥 먹 영화 보 웅 끝나 찌 좋 먹 맛있 고생 맛있 먹장 먹 고맙 맛있 찾아주
4,아침 갬성 얀 굿몬잉 굿몬잉 피곤 잘 자 개피곤 눕 입 당 뒤 금 욜이 얏 오늘 푹 잘 있 헤헤 잘 깨지 출근 완료 갹
4,셤 장 나 오 다 까먹 수능 이머 여 개 있 이제 다 다음 수능 문이과 통합 맞 동생 문 통합세대 진 짜 나이 들 기분 통합 전 대학 오 다행 생각 시간 흐름 느끼
4,샤워 마음 샤샥 알 점심 부대찌개 먹 입가심 아이스크림 먹 아까 다 같이 편의점 가 간식 빼빼 사 오 먹 말 고민 먹 금요일 이자 어서 먹 금요일 먹 그러 이따 오 영가설 단백질 셰 이크 사야딩 우 오늘 저녁
4,주소 잘못 쓰 잘 쓰 그러 잘못 가 보 간거 엄마 찾 집 놓 주 어머님 고생 그전 걸 가져가 맞 음 너무 오래
4,회사 제품 괜찮 있 웅 보 괜찮 보이 맨날 보 언제 간식 좀 가져가 목포대교 추돌사 나 막히 지금 장난 니 오빠 지금 이제 지나 좀 괜찮 지금 대교 눈길 이제 대교 면 평소 늦 오 정도 더 더 돌 고들 가 하 엉
4,떠먹 축하 감사 먹 이제 뜨 우럭 잡 거 크기 진짜커윸 잡 맞
4,사이다 필요 있 없 빨리 오 언제 오 앙 힝 금방 밑
4,빨래 어떻 하 빨래 돌리 후 왜냐면 지금 자리 없 세탁기 이렇 때 정말 나가 살 세탁기 쓰 진짜 진 짜 불편 옷 잔뜩 들 내려가 오 번거롭 오 가 하 진 짜 귀찮 윙윙 들 가 자리 없 요새 먼저 내려가 다시 올라오
4,살 악 열리 문 더 열 닫 불 끄 올라오 있 없 같 오 켜 가 숨 조심 걱정 안 걱정 사무실 문 잠그 넵 걱정
4,버블티 친구 내일 낮 보 없 바쁘 금요일 랑 연어 장 먹 되 토요일 시험 금요일 안 하 오호 토요일 보재 저녁 보 일요일 자소서 쓰 되 이 월요일 알바야 화요일 수요일 없 수요일 랑 놀 래 화요일 좋 웅 롯데 월드 걸리 수요일 랑 놀 땅땅 바꾸 하 맞 쪼끔 미안 삶 있 이 수요일 물어보 괜찮 정말 웅 친구 많잖 인사 하 안 오 굉장히 생일맞이 되 같
4,배고파 또르륻 봉이래 리빜 맛있 먹 범계 영화 재밌 봐 히 꿀 잼 갑자기 다 천재 프사 얔
4,모르 의사 좀 원인 모르 같 주 걸치 다니 꼭 이유 알리 찾아보 평 좋 다녀오 후기 올리 이제 노화 같 노화 이유 알리 하혈 이유 없 있 말 되 아 노화 생각 그냥 사람 낭종 없 한 데 계 속 하혈 문제 없 돌 팔 방향 검사 진행 언니 생 리 주기 하 응응 맞
4,코코넛 팔 곳 있 관광지 보 없 인터넷 시키 하 먹 집 먹 불편 사 먹 이러 맛있 모르 시 럽 같 넣 먹 달 맛있 향 좋 맛 모르
4,정품 하 충전 안 윙윙 미니 소 로 하 고장 나 에 충전 하 충전 번개 모양 뜨 엄청 천천히 차 패북보 충전 줄어 드 배 터리 안 그러 아이폰 고치 가보
4,쏘엘리 원래 보 어쩌 쏘엘리 낮 회차 자리 파란색 예매 신 엘리 주황 자리임 흐 음 음 차이 없 파란색 참고 더 사이드 붙 칸 오른쪽 몰 예대 터지 좋 칸 더 오른쪽 중앙 더 가깝 조 흥 거자 그렇 크 차이 안 나 캐 슷 보 낫 몰 일 예대 기다리 확인 보이 같 회차 예대 하 다 자리 대단 간절
4,아주머니 늦 가 내 늦 오 구래 수요일 쉬 자 말 어머님 모시 쉬 가 목요일 늦 오심 되 목요일 밤 오 너구리 있 아저씨 수요일 쉬 맞추시 아줌마 쉬 목적
4,목폴라 목 폴 라 기본 템 있 좋 아 인소 체크 남방 잇 반 체크 살 굳이 사 맘 들 사 삐까삐 가 사 노랗 남방 좀 더 변백현 거 김 찾 사 그러 사 후회 웅
4,얼마래 돈 사 먹 문제 핸드폰 바 꾸 기 핸드폰 넘 계속 쓰 웹 사진 다운로드 안 되 난리 나 때 불편 사진 줍 고독 방탄방 사진 보 하 공유 카카오 저장 되 엇 선택 위약금 알 일정 기간 지나 위약금 높 알 고 그렇 많이 내 나 알 선택 갈수록 높 공시 낮 나 멀 내 결국 내 되
4,창밖 보 왜 이렇 덥 보이 해 장난 마 해 해 아침 일어나 씻 나오 머리 말리 더 니 에어컨 틀 나중 나오 밖 더 에어컨 뭐 틀어놧느 밖 대박
4,맞 말 대잔치 이 햄 맞 죽 허 안 맞 살 의자 맞 진짜 죽 보 정말 고래고래 소리 지르 쌍욕 하 공격 정말 장난 지금 정도 상태 대화 안 다 어리 시절 트 라우마 사로잡히 생각 들 자라 성숙 테 돼지 아 미친년아 말 마음 찢 김 쭉 집 살 오늘 장지역 출근 진짜 오 내내 울
4,오늘 장조림 해저 언 장조림 버터 덮밥 해 허 맛있 블로그 같 보 서하 고야 웅 인터넷 없 요 리 버터 비빔밥 하 전 장조림 해 쏘용 주부 돼쎀 담 가 가하 먹 내일 육개장 끓이 먹 조행 다해쥬 해산물 만지 빼
4,캔 쭈글 비싸 쭈그리 하 와인 못 사 오 오 오 할인 나오 그렇 상거 보통 샘스클럽 가 밖 안 나오 로스구 이 그렇 같 그러 별거 안 사 로 스구 이 범인 네
4,벌써 주문마감 햇 검색 갈리햇눈뎁 허 시간 시 벌써 마감 학교 가 그냥 식당 오 가 일식 집 초밥먹 간 알 도착 이제 집 가 가 정리 서울 가야대 밥 오래 먹 밥 먹 쇼핑 하 옹
4,도라 말 못 하 감기 심하 말 아니 보 말 한번 하 오 늘 되 함 말 하 보 알 전화 드려 드 쉬 쉬 마음 무겁 네 괜히 오늘 못 푹 쉬
4,이번 엠비시 연예 대상 대상 타 알 유재석 타 다행 응 유재석 놀 하 타 진 짜 수상 소감 난리 나 래 수상 소감 잘 하 엄청 감동 유 느 유 느 하 알 같
4,엄청 졸 령 피곤 지 뉴스 보 제천 불 나가 죽 제천 불 나 사우나 외할머니 엄마 딸 이렇 삼대 죽 허 가 보 네 남자 죽 여자 사우 불나 갇히 죽 지 환기 잘 안 연기 더 그러 보다 질식 더 많 안탑깝 그러 남편 어떻 하 가족 다 떠나
4,오늘 늦 좋 원래 일찍 오 메뉴 나 가 이렇 오늘 늦 들어오 아직 출근 전이 많 오늘 늦 막 하 시계 보 십 앞 맞추 대자 그러 점장 별말 없 좋
4,해 떡볶이 먹 잇 헐 맛 있겟 오늘 떡볶이 먹 샆 통하 먹 안 먹 시키 먹 귀찮 그냥 짜파 게티 먹 짜파 티 맛있 떡볶이 내 먹 친구 만나 먹 하 내일 성적 마지막 날 이제 해방 이번 과탑 어 왜 사냥 애 양 못 들 성적 모르 알 기대 보장 알
4,일본 출발 국제선 항공권 소지 경우 모륵 은근 답변 잘 나오 모르 같 그렇 묻 기준 경우 말 자 물어보 일본 거주 사람 알 도 모르 오키
4,과일즙 좋 인터뷰 의사 한거 좋 많이 먹 안 좋 그냥 과일 그대로 먹 낫대 그렇
4,쓰 오늘 못 가 같 어제 하루 종일 물 먹 토하 열나 병원 다녀오 약 먹 하루 지나 괜찮 알 아직 열 안 떨어지 헉 장염 얼렁 나아 같 의사 선생 말 안 하 증상 장염 같 휴 갑자기 못 가 되 미안 열 나 괜 히 코로 무섭 지 만 헉헉 괜찮 집 푹 쉬 언니 얼른 낫 안 불안 일 갑자기 잘못 먹 없 웅 딱히 잘못 먹 없 갑자기 이렇 왜 그렇 오늘 토 안 해 사 좀 전 죽 먹엇덩 흑 일 유
4,님 떡국 먹 삼 알 대신 햄버거 시키 새삼 임피 님 너무 어울리 죠죠충 배부르 다 꺽 배불리 먹 엇스미 뒹굴 가 님 오늘 자유 텐 션 장난 설마요 반죽 데이 오늘 금요일 햄버거 먹 님 기분 좋 같 오늘 목요일 좋 하루 더 쉬
4,간단히 배 채우 윤기 술 팔 있 보 가 끼 조앙 어태 있 몰 먹 잠 먹 찾아보 머 곱창 먹 고기 먹 고기 좋 나 곱창 곱창 고 곱창 가 되 가게 이름 부르
4,신발 하까 반스 사이즈 해 집 잇 오 그때 사 웅 좀 허 취 같 매장 가 신 나발 편하 하 신발 잇 싸 편하 글 고 반스 사고파
4,막동 저번 속 안 좋 어 많이 좋 병원 다녀오 그냥 양배추 사 삶아 많이 나 민간요법 양배추 삶 개 웃기 웃 효과 양배추 위 맞 하 모 양배추 먹 잘 낫 다행
4,방금 다시 보 오 무대 엄청 잘 왜 하 생각 영 그러 말 눈 진 나 막 이글이글 용춤 잘 추 진심 잘 음 이 러 함 힘 막 뽝 뽝 진심짱 보 민 주 목소리 표정 다 너무 잘 오 무대 보 보 진심 무능력 안 질리
4,내방 안 나 맡 맞 커버 씌우 방 나가 현관문 나가 건물 담배 냄새 그렇 건물 자체 면 왜 그러 쓰레기 보관 다 다하 진짜 하 수구 냄새 그렇 올라오 모르 암튼 도착 잘 파이팅 웅 잘 자라 바보 똥개 아침 나오 실험 날리 같 어쩌면 있 아직 모르 좋 어떻
4,곳 가봥 배고프 치키 시키 고추 마 잘 늘 저녁 먹 이 배고프 아직 아무것 안 먹 백순 대 시키 귀이 오 잘 냐 모르 기프티콘 쓰 배달 비 계산 치킨 값 같이 환불 전화 오 실수 하
4,제부 가 우웅 좋 제부 가 사실 보 없 제부도 하루 더 있 있 글램 핑 괜찮 윙윙 거 글램핑 좋 있 이틀 있 장 잔뜩 보 옹 가 안 춥 있 괜찮 윙윙 온수 매트 있 군대 제부도 좋 다행 날 없 괜찮 진짜 일어나 칼국수 먹 다시 들어오 낮잠 자 산책 하 옹옹 영화 보 좋 그때 진짜 해금 제대로 하 해물 끓이 조식 칼국수 쟈니
4,좋 아 울 여 봉이 차이 나 의욕 안 생기 마 안 다 이 금방 따라잡 방법 여 이사진 올리 흠 여 봉이 서 보정 좀 하 몽 원본 올 리 라 이 보정 문 또안 올리 자 더 떨어지 같 가위바위보 라운드 가 떨어지 구 엄청 많이 가 보이 나 까먹 안 하 으 으 규 어쩐지 카톡 오드라 구영 오늘 공부 끝냇 따 우 에 구 구 우 여 열공 햇구 왜 떨어지 같 자신 없 마 아이 울 보장 있 아직 시간 남애 구
4,순간 귀 이명 소리 들리 왜 그러 어지럽 순간 왜 지 오늘 잠 별로 못 자 오늘 못 자 컨디션 난조 이명
4,너무 거칠 잘 와 소름 오 늘 그러 황의조 각 의존 컨디션 오늘 넣 오늘 제발 이 기자 수비 수개 잘 하 센스 영
4,폰 너무 버벅거리 죽 지키 허 노트 빠르 홈버튼 없 대리 띠 기 노트 훨씬 좋 표시 항상 나오 가능 글 쓰 그렇 설정 나 잘 핸 홈바 틀 뒤 가 없 적응 안 되 아이폰 암튼 기능 많 금방적웅 어 장난 아까 사진 지금방 깜 찍 방법 되 다양 아이폰 못지않 게 후 레 시터 트리 고 찍 찍 놀라
4,기타 오징어 원어치 사 터덜터덜 올라가 리얔 서영호 브이앱 텐 이야기 꺼내 살살 애 슈퍼쇼 보 영호 재현 도영이 브이 앱 켜 애 한잔 바이 븤 가 한잔 그 렇 애 따로 연습 안 집 살 서 오랜만 보 하 방 안 나오 한국 애 집 가
4,마 시 아메리카노 지금 사 오 엉 어차피 쟈철역 잇 아이스초키촉 초키 아 마 시 래 글
4,이제 수업 끝 윙윙 명량 분식 가 응응 맞 드롭 있 모기 물리 같 다 이롭 죽돌 역시 관 강 살아남 벼 춥 자소 쓰 하 모기 딸기 먹 자소서 쓰 열심히 해 넹 넹 오빠 끝나 아직 자소 서 여 고생 제일기획 브이로 보 회사 일 찍 재밌
4,출근 문자 보내 시작 도착 화 팅 팅 쉬 원래 일 지 놀 있
4,연보 엇 데생 디바 사 어제 랑 본거 품절 비싸 데 보 이쁘 비싸 그 렇 예쁘 없 여름 필요 샌들 신 때 잘 붙이 나 넘 붙이 다니 안 뜨 나 잘 안 뜨 같 붙이 전 아 솜 하 붙이 더 오래 간대 손톱 발톱 눈썹 못 하 그냥
4,하얗 늑대 알 영 안 보 다운로드 책 표지 늑대 그림 있 보 꿀 댐 일할 때 시간 순식간 가 아리가토 하 얀 늑대 리얼
4,잘 먹엇 삼양 이력서 쓰 다 먹 쓰 웅 너무 어렵 허 머 어렵 아직 소개 안썻오 언제 집 가 소개서 공 주 소개 쓰 공주 잘 쓰 있
4,다이어트 약 먹 왜 건강 검진 짓 몸무게 보 오늘 건강 검진 어제 이후 안 먹 긍가 되 어 지 럽 나오 물어보 창피 스리 창피 창피 점심 맛있 먹 점심 김밥 컵 컵라면 집 가져오 병원 가 오 길 김밥 사 옴 국 졸리
4,장 보 밥 먹 밥 먹 장 볼래 밥 먹 장 보 가 낫 좋 좋 갈비 맛있 오랜만 먹 배고파
